stationTriplet,actonId,beginDate,countyName,elevation,endDate,fipsCountryCd,fipsCountyCd,fipsStateNumber,huc,hud,latitude,longitude,name,shefId,stationDataTimeZone,stationTimeZone
751:WY:SNTL,07E23S,1978-10-01 00:00:00,Big Horn,9580.00,2100-01-01 00:00:00,US,003,56,100800100101,10080010,44.50012,-107.42947,Shell Creek,SCRW4,-8.0,
752:ID:SNTL,16C01S,1979-10-01 00:00:00,Latah,3200.00,2100-01-01 00:00:00,US,057,16,170103040703,17010304,46.95028,-116.33972,Sherwin,SHWI1,-8.0,
753:MT:SNTL,11E39S,1985-10-01 00:00:00,Madison,7000.00,2100-01-01 00:00:00,US,057,30,100200030106,10020003,44.97572,-111.95215,Short Creek,SHCM8,-8.0,
754:MT:SNTL,10D16S,1964-10-01 00:00:00,Gallatin,8100.00,2100-01-01 00:00:00,US,031,30,100200081001,10020008,45.40125,-110.95758,Shower Falls,SHFM8,-8.0,
1169:NM:SNTL,05N23S,2010-08-09 00:00:00,Taos,10092.00,2100-01-01 00:00:00,US,055,35,130201010102,13020101,36.78765,-105.23920,Shuree,SHUN5,-8.0,
1034:NM:SNTL,05R01S,2002-09-30 00:00:00,Lincoln,10268.00,2100-01-01 00:00:00,US,027,35,130600080103,13060008,33.40682,-105.79467,Sierra Blanca,SIEN5,-8.0,
755:NM:SNTL,08T01S,1978-10-01 00:00:00,Grant,8405.00,2100-01-01 00:00:00,US,017,35,150400010803,15040001,32.92342,-108.14546,Signal Peak,SGNN5,-8.0,
756:OR:SNTL,21F12S,1979-10-01 00:00:00,Lake,5740.00,2100-01-01 00:00:00,US,037,41,171200050206,17120005,42.95615,-121.18123,Silver Creek,SVCO3,-8.0,
757:NM:SNTL,08S08S,1978-10-01 00:00:00,Catron,9096.00,2100-01-01 00:00:00,US,003,35,150400040605,15040004,33.36960,-108.70711,Silver Creek Divide,SCDN5,-8.0,
1205:NV:SNTL,14K07S,2011-12-22 00:00:00,White Pine,8200.00,2100-01-01 00:00:00,US,033,32,160203010806,16060008,39.23305,-114.24290,Silver Creek Nv,SILN2,-8.0,
759:OR:SNTL,18G01S,1978-10-01 00:00:00,Harney,6990.00,2100-01-01 00:00:00,US,025,41,171200030201,17120003,42.75333,-118.68785,Silvies,SLVO3,-8.0,
760:MT:SNTL,13C03S,1966-10-01 00:00:00,Granite,7250.00,2100-01-01 00:00:00,US,039,30,170102021003,17010202,46.24212,-113.77250,Skalkaho Summit,SKAM8,-8.0,
1257:WA:SNTL,21C43S,2014-10-15 00:00:00,Lewis,3770.00,2100-01-01 00:00:00,US,041,53,170800040505,,46.64336,-121.83044,Skate Creek,SKTW1,-8.0,
912:WA:SNTL,21B60S,1995-08-28 00:00:00,King,3310.00,2100-01-01 00:00:00,US,033,53,171100100503,17110010,47.68433,-121.61007,Skookum Creek,KUSW1,-8.0,
1286:MT:SNTL,,2017-09-14 00:00:00,Beaverhead,8620.00,2100-01-01 00:00:00,US,001,30,100200040308,,45.36526,-113.71834,Slagamelt Lakes,SLMM8,-8.0,
783:MT:SNTL,14B05S,1988-10-01 00:00:00,Sanders,6150.00,2100-01-01 00:00:00,US,089,30,170102120708,17010212,47.17902,-114.33368,Sleeping Woman,SQPM8,-8.0,
761:ID:SNTL,11G05S,1978-10-01 00:00:00,Caribou,7225.00,2100-01-01 00:00:00,US,029,16,170402070201,17040207,42.56248,-111.29797,Slug Creek Divide,SLGI1,-8.0,
762:CO:SNTL,07M30S,1979-10-01 00:00:00,Hinsdale,11560.00,2100-01-01 00:00:00,US,053,08,140200020502,14020002,37.99076,-107.20392,Slumgullion,SLMC2,-8.0,
926:ID:SNTL,13F13S,2001-09-19 00:00:00,Custer,9520.00,2100-01-01 00:00:00,US,037,16,170402180102,17040218,43.72718,-113.83402,Smiley Mountain,SMMI1,-8.0,
763:UT:SNTL,11J53S,1978-10-01 00:00:00,Summit,7631.00,2100-01-01 00:00:00,US,043,49,160201010203,16020101,40.78931,-111.09192,Smith  Morehouse,SMMU1,-8.0,
1167:OR:SNTL,22E11S,2011-10-01 00:00:00,Linn,3270.00,2100-01-01 00:00:00,US,043,41,170900040203,17090004,44.30325,-122.04053,Smith Ridge,SMTO3,-8.0,
764:WY:SNTL,10E12S,1989-10-01 00:00:00,Teton,6920.00,2100-01-01 00:00:00,US,039,56,170401010402,17040101,44.13361,-110.66917,Snake River Station,SKRW4,-8.0,
765:WY:SNTL,10G13S,1980-09-15 00:00:00,Sublette,8060.00,2100-01-01 00:00:00,US,035,56,140401010906,14040101,42.49490,-110.53203,Snider Basin,SNIW4,-8.0,
767:OR:SNTL,19F01S,1978-10-01 00:00:00,Harney,6230.00,2100-01-01 00:00:00,US,025,41,171200020501,17120004,43.94885,-119.54013,Snow Mountain,SNWO3,-8.0,
766:UT:SNTL,11J42S,1989-08-23 00:00:00,Salt Lake,9177.00,2100-01-01 00:00:00,US,035,49,160202040202,16020204,40.56914,-111.65852,Snowbird,SBDU1,-8.0,
927:AZ:SNTL,11P08S,1997-09-01 00:00:00,Coconino,9744.00,2100-01-01 00:00:00,US,005,04,150200160201,15020015,35.34179,-111.65084,Snowslide Canyon,XSCA3,-8.0,
1208:NV:SNTL,16H11S,2011-12-23 00:00:00,Elko,7403.00,2100-01-01 00:00:00,US,007,32,160401090203,16040109,41.33981,-116.98044,Snowstorm Mtn,SSMN2,-8.0,
1132:WY:SNTL,07E05S,2010-08-06 00:00:00,Johnson,8720.00,2100-01-01 00:00:00,US,019,56,100902060103,10090206,44.34847,-107.01360,Soldier Park,SLDW4,-8.0,
769:ID:SNTL,14F11S,1985-10-01 00:00:00,Camas,5740.00,2100-01-01 00:00:00,US,025,16,170402200303,17040220,43.48407,-114.82692,Soldier R.S.,SRSI1,-8.0,
770:ID:SNTL,11G01S,1978-10-01 00:00:00,Caribou,6800.00,2100-01-01 00:00:00,US,029,16,170402070101,17040207,42.95275,-111.35933,Somsen Ranch,SORI1,-8.0,
771:CA:SNTL,19L07S,1978-10-01 00:00:00,Mono,8770.00,2100-01-01 00:00:00,US,051,06,160503020104,16050302,38.31021,-119.60030,Sonora Pass,SRAC1,-8.0,
985:WA:SNTL,17C06S,2000-07-01 00:00:00,Asotin,4000.00,2100-01-01 00:00:00,US,003,53,170601030202,17060103,46.23718,-117.39438,Sourdough Gulch,SGUW1,-8.0,
772:WY:SNTL,06H19S,1976-02-01 00:00:00,Carbon,8495.00,2100-01-01 00:00:00,US,007,56,101800020303,10180002,41.32950,-106.50250,South Brush Creek,SBCW4,-8.0,
773:CO:SNTL,05M13S,1990-10-01 00:00:00,Custer,10868.00,2100-01-01 00:00:00,US,027,08,110200011206,11020001,37.96647,-105.53671,South Colony,SCYC2,-8.0,
925:OR:SNTL,22D03S,1997-09-18 00:00:00,Clackamas,2690.00,2100-01-01 00:00:00,US,005,41,170800010504,17080001,45.44575,-122.03125,South Fork Bull Run,SFBO3,-8.0,
774:ID:SNTL,16G01S,1978-10-01 00:00:00,Owyhee,6500.00,2100-01-01 00:00:00,US,073,16,170501080205,17050108,42.76478,-116.90037,South Mtn.,SMTI1,-8.0,
775:WY:SNTL,08G03S,1984-10-01 00:00:00,Fremont,9040.00,2100-01-01 00:00:00,US,013,56,100800030101,10080003,42.57317,-108.84325,South Pass,SPSW4,-8.0,
776:WA:SNTL,21C20S,1980-10-01 00:00:00,Skamania,3400.00,2100-01-01 00:00:00,US,059,53,170800020108,17080002,46.17950,-121.92661,Spencer Meadow,SPMW1,-8.0,
777:WA:SNTL,22C12S,1983-10-01 00:00:00,Skamania,3520.00,2100-01-01 00:00:00,US,059,53,170800050502,17080005,46.26113,-122.17720,Spirit Lake,SPTW1,-8.0,
1117:UT:SNTL,10J55S,2009-10-01 00:00:00,Daggett,10235.00,2100-01-01 00:00:00,US,009,49,140401060501,14040106,40.83868,-110.00527,Spirit Lk,SPKU1,-8.0,
778:CA:SNTL,19L39S,1983-10-01 00:00:00,Alpine,6063.00,2100-01-01 00:00:00,US,003,06,160502010107,16050201,38.66627,-119.81741,Spratt Creek,SPCC1,-8.0,
2044:AK:SNTL,,2018-06-16 00:00:00,Matanuska-Susitna,580.00,2100-01-01 00:00:00,US,170,02,190204020709,,61.65722,-149.12853,Spring Creek,SCPA2,-9.0,
779:WY:SNTL,10G20S,1978-10-01 00:00:00,Sublette,9000.00,2100-01-01 00:00:00,US,035,56,140401011001,14040101,42.52516,-110.66148,Spring Creek Divide,SCDW4,-8.0,
984:WA:SNTL,17C04S,2000-07-01 00:00:00,Garfield,5700.00,2100-01-01 00:00:00,US,023,53,170601030201,17060103,46.18287,-117.54155,Spruce Springs,SPGW1,-8.0,
780:CO:SNTL,07M11S,1985-10-01 00:00:00,San Juan,10674.00,2100-01-01 00:00:00,US,111,08,140801040202,14080104,37.69883,-107.77841,Spud Mountain,SPSC2,-8.0,
781:MT:SNTL,10C06S,1966-10-01 00:00:00,Judith Basin,8100.00,2100-01-01 00:00:00,US,045,30,100401030301,10040103,46.77962,-110.62165,Spur Park,SPRM8,-8.0,
786:WY:SNTL,09F27S,1983-10-01 00:00:00,Fremont,8620.00,2100-01-01 00:00:00,US,013,56,100800020105,10080002,43.03313,-109.17025,St. Lawrence Alt,SLAW4,-8.0,
1203:NV:SNTL,15H19S,2011-12-23 00:00:00,Elko,7640.00,2100-01-01 00:00:00,US,007,32,170501020101,16040101,41.40800,-115.44640,Stag Mountain,STGN2,-8.0,
787:MT:SNTL,14A12S,1968-10-01 00:00:00,Lincoln,6030.00,2100-01-01 00:00:00,US,053,30,170101010801,17010101,48.90902,-114.86298,Stahl Peak,STAM8,-8.0,
788:WA:SNTL,21B10S,1979-10-01 00:00:00,King,3850.00,2100-01-01 00:00:00,US,033,53,171100130103,17030001,47.27427,-121.34162,Stampede Pass,SMPW1,-8.0,
789:OR:SNTL,19E07S,1979-10-01 00:00:00,Grant,5250.00,2100-01-01 00:00:00,US,023,41,171200020102,17120002,44.26423,-119.02162,Starr Ridge,STRO3,-8.0,
1258:CA:SNTL,20H01S,2014-06-17 00:00:00,Modoc,5680.00,2100-01-01 00:00:00,US,049,06,180102040201,,41.98609,-120.71574,State Line,TATC1,-8.0,
790:UT:SNTL,10J20S,1978-10-01 00:00:00,Summit,10158.00,2100-01-01 00:00:00,US,043,49,140401070203,14040107,40.90862,-110.50462,Steel Creek Park,SCKU1,-8.0,
791:WA:SNTL,21B01S,1979-10-01 00:00:00,King,3950.00,2100-01-01 00:00:00,US,033,53,171100090102,17110009,47.74607,-121.09288,Stevens Pass,SVNW1,-8.0,
792:ID:SNTL,14F02S,1979-10-01 00:00:00,Custer,7430.00,2100-01-01 00:00:00,US,037,16,170402180303,17040218,43.86117,-114.20902,Stickney Mill,STMI1,-8.0,
793:CO:SNTL,05J12S,1985-10-01 00:00:00,Grand,8880.00,2100-01-01 00:00:00,US,049,08,140100010306,14010001,40.22532,-105.91980,Stillwater Creek,SCSC2,-8.0,
794:OR:SNTL,20G09S,1979-10-01 00:00:00,Lake,5770.00,2100-01-01 00:00:00,US,037,41,180102040501,18020001,42.12587,-120.83610,Strawberry,STWO3,-8.0,
795:UT:SNTL,11J08S,1978-10-01 00:00:00,Wasatch,8123.00,2100-01-01 00:00:00,US,051,49,140600040103,14060004,40.16483,-111.20665,Strawberry Divide,STDU1,-8.0,
1009:MT:SNTL,10C23S,1992-10-01 00:00:00,Meagher,6550.00,2100-01-01 00:00:00,US,059,30,100301030801,10030103,46.92690,-110.90198,Stringer Creek,STCM8,-8.0,
1311:MT:SNTL,,2023-09-29 00:00:00,Flathead,6194.00,2100-01-01 00:00:00,US,029,30,170102100501,,48.68005,-114.66365,Stryker Basin,,-8.0,
901:MT:SNTL,13C01S,1994-07-26 00:00:00,Missoula,7400.00,2100-01-01 00:00:00,US,063,30,170102040102,17010204,46.99523,-113.92664,Stuart Mountain,STTM8,-8.0,
797:CO:SNTL,07M34S,1985-10-01 00:00:00,La Plata,11248.00,2100-01-01 00:00:00,US,067,08,140801040702,14080104,37.47647,-107.63348,Stump Lakes,STPC2,-8.0,
798:WY:SNTL,07E12S,1978-10-01 00:00:00,Sheridan,8880.00,2100-01-01 00:00:00,US,033,56,100901010203,10090101,44.72250,-107.40033,Sucker Creek,SUCW4,-8.0,
1095:AK:SNTL,46M04S,2006-10-01 00:00:00,Valdez-Cordova,550.00,2100-01-01 00:00:00,US,261,02,190202011101,19020201,61.08100,-146.29950,Sugarloaf Mtn,SUGA2,-9.0,
800:OR:SNTL,20G02S,1978-10-01 00:00:00,Lake,7080.00,2100-01-01 00:00:00,US,037,41,180102020103,18010202,42.69570,-120.80158,Summer Rim,SMRO3,-8.0,
955:AK:SNTL,49L19S,1988-10-01 00:00:00,Kenai Peninsula,1400.00,2100-01-01 00:00:00,US,122,02,190203020401,19020302,60.61713,-149.53128,Summit Creek,SUUA2,-9.0,
801:OR:SNTL,22F14S,1978-10-01 00:00:00,Klamath,5610.00,2100-01-01 00:00:00,US,035,41,170703020203,17070302,43.44907,-122.13808,Summit Lake,SMLO3,-8.0,
1194:NV:SNTL,18H02S,2011-10-01 00:00:00,Humboldt,7615.00,2100-01-01 00:00:00,US,013,32,160402021301,16040202,41.48953,-118.99663,Summit Lk,MTLN2,-8.0,
1052:CA:SNTL,19L42S,2003-10-01 00:00:00,Mono,9313.00,2100-01-01 00:00:00,US,051,06,160503020203,16050302,38.39747,-119.53522,Summit Meadow,SDWC1,-8.0,
802:CO:SNTL,06K14S,1979-10-01 00:00:00,Summit,9371.00,2100-01-01 00:00:00,US,117,08,140100020502,14010002,39.71803,-106.15770,Summit Ranch,SUMC2,-8.0,
1078:OR:SNTL,21G17S,2006-06-27 00:00:00,Klamath,5400.00,2100-01-01 00:00:00,US,035,41,180102010602,18010203,42.78637,-121.97715,Sun Pass,SSSO3,-8.0,
1249:UT:SNTL,11M01S,2013-10-23 00:00:00,Garfield,10018.00,2100-01-01 00:00:00,US,017,49,140700030406,,38.04800,-111.33981,Sunflower Flat,SFFU1,-8.0,
803:ID:SNTL,15B09S,1978-10-01 00:00:00,Shoshone,5540.00,2100-01-01 00:00:00,US,079,16,170103020102,17010302,47.55545,-115.82422,Sunset,SNSI1,-8.0,
804:WA:SNTL,21C13S,1978-10-01 00:00:00,Skamania,4290.00,2100-01-01 00:00:00,US,059,53,170800020107,17080002,46.09497,-121.76345,Surprise Lakes,SPLW1,-8.0,
967:AK:SNTL,50N07S,1986-10-01 00:00:00,Matanuska-Susitna,375.00,2100-01-01 00:00:00,US,170,02,190205050105,19020505,62.13333,-150.04167,Susitna Valley High,SUVA2,-9.0,
1248:UT:SNTL,12M17S,2013-10-01 00:00:00,Iron,8050.00,2100-01-01 00:00:00,US,021,49,160300060306,,37.59711,-112.92949,Suu Ranch,SURU1,-8.0,
975:WA:SNTL,20A41S,1999-10-01 00:00:00,Skagit,3930.00,2100-01-01 00:00:00,US,057,53,171100050503,17110005,48.57142,-120.78267,Swamp Creek,SWSW1,-8.0,
1077:OR:SNTL,21G16S,2006-10-01 00:00:00,Klamath,6830.00,2100-01-01 00:00:00,US,035,41,180102040802,18010204,42.41323,-121.68002,Swan Lake Mtn,SWNO3,-8.0,
805:ID:SNTL,13F09S,1978-10-01 00:00:00,Blaine,7640.00,2100-01-01 00:00:00,US,013,16,170402210301,17040221,43.62600,-113.96887,Swede Peak,SWPI1,-8.0,
1012:WA:SNTL,22C13S,2001-10-01 00:00:00,Skamania,4440.00,2100-01-01 00:00:00,US,059,53,170800020304,17080002,46.16380,-122.18402,Swift Creek,SWCW1,-8.0,
806:WY:SNTL,10E06S,1978-10-01 00:00:00,Park,8420.00,2100-01-01 00:00:00,US,029,56,100700010404,10070001,44.47764,-110.15651,Sylvan Lake,SYLW4,-8.0,
807:WY:SNTL,10E20S,1986-10-01 00:00:00,Park,7120.00,2100-01-01 00:00:00,US,029,56,100800120103,10080012,44.47825,-110.03808,Sylvan Road,SYRW4,-8.0,
809:CA:SNTL,20K27S,1980-10-01 00:00:00,Placer,6797.00,2100-01-01 00:00:00,US,061,06,160501010101,16050101,39.17162,-120.15362,Tahoe City Cross,THOC1,-8.0,
1247:UT:SNTL,13J01S,2013-10-01 00:00:00,Juab,9122.00,2100-01-01 00:00:00,US,023,49,160203060804,,39.74104,-113.98262,Takka Wiiya,TAKU1,-8.0,
1168:NM:SNTL,05N14S,2010-08-09 00:00:00,Taos,11045.00,2100-01-01 00:00:00,US,055,35,130201010701,13020101,36.58195,-105.45617,Taos Powderhorn,TABN5,-8.0,
1307:NM:SNTL,,2021-09-21 00:00:00,Colfax,11020.00,2100-01-01 00:00:00,US,007,35,130201010602,,36.54099,-105.35944,Taos Pueblo,TPSN5,-8.0,
810:OR:SNTL,21G03S,1978-10-01 00:00:00,Klamath,5030.00,2100-01-01 00:00:00,US,035,41,180102020606,18010201,42.69108,-121.42592,Taylor Butte,TYBO3,-8.0,
811:NV:SNTL,15H09S,1980-10-01 00:00:00,Elko,6325.00,2100-01-01 00:00:00,US,007,32,170501050105,17050105,41.22870,-116.02930,Taylor Canyon,TACN2,-8.0,
812:OR:SNTL,17D07S,1978-10-01 00:00:00,Baker,5740.00,2100-01-01 00:00:00,US,001,41,170601040502,17050203,45.07707,-117.55067,Taylor Green,TYLO3,-8.0,
1266:AK:SNTL,53L01S,2014-07-09 00:00:00,Bethel,1275.00,2100-01-01 00:00:00,US,050,02,190304052303,,60.98243,-153.91772,Telaquana Lake,TQUA2,-9.0,
1013:UT:SNTL,11H58S,2001-11-05 00:00:00,Cache,7406.00,2100-01-01 00:00:00,US,005,49,160102030303,16010203,41.79300,-111.54605,Temple Fork,TPKU1,-8.0,
1202:NV:SNTL,15J22S,2011-12-23 00:00:00,Elko,7100.00,2100-01-01 00:00:00,US,007,32,160401010704,16040101,40.97852,-115.17215,Tent Mtn Lower,TMLN2,-8.0,
813:MT:SNTL,11E24S,1971-10-01 00:00:00,Madison,8000.00,2100-01-01 00:00:00,US,057,30,100200070602,10020007,44.78562,-111.71000,Tepee Creek,TPEM8,-8.0,
951:AK:SNTL,45P03S,1980-10-01 00:00:00,Fairbanks North Star,1640.00,2100-01-01 00:00:00,US,090,02,190803060301,19040506,64.94583,-145.51667,Teuchet Creek,TEUA2,-9.0,
814:UT:SNTL,11J56S,1988-06-20 00:00:00,Summit,9230.00,2100-01-01 00:00:00,US,043,49,160201020101,16020102,40.62350,-111.53322,Thaynes Canyon,THCU1,-8.0,
1226:UT:SNTL,11K35S,2012-10-01 00:00:00,Sanpete,8787.00,2100-01-01 00:00:00,US,039,49,160300040501,16030004,39.23803,-111.51998,Thistle Flat,THIU1,-8.0,
815:OR:SNTL,21E13S,1979-10-01 00:00:00,Deschutes,5690.00,2100-01-01 00:00:00,US,017,41,170703010601,17070301,44.14425,-121.64095,Three Creeks Meadow,TCMO3,-8.0,
816:WY:SNTL,10E07S,1987-09-30 00:00:00,Teton,7980.00,2100-01-01 00:00:00,US,039,56,100700010409,17040101,44.36917,-110.57717,Thumb Divide,THUW4,-8.0,
817:WA:SNTL,20A07S,1987-09-30 00:00:00,Skagit,4320.00,2100-01-01 00:00:00,US,057,53,171100050702,17110005,48.52753,-120.98950,Thunder Basin,THBW1,-8.0,
818:WY:SNTL,07E39S,1994-08-01 00:00:00,Sheridan,6870.00,2100-01-01 00:00:00,US,033,56,100901010205,10090101,44.81243,-107.41017,Tie Creek,TIEW4,-8.0,
819:WY:SNTL,09E03S,1967-08-01 00:00:00,Park,7950.00,2100-01-01 00:00:00,US,029,56,100800090210,10080009,44.02740,-109.17879,Timber Creek,TICW4,-8.0,
1097:UT:SNTL,10K06S,2007-10-01 00:00:00,Carbon,8736.00,2100-01-01 00:00:00,US,007,49,140600070903,14060007,39.67712,-110.43395,Timberline,TLNU1,-8.0,
820:UT:SNTL,11J21S,1978-10-01 00:00:00,Utah,8140.00,2100-01-01 00:00:00,US,049,49,160202010802,16020203,40.42817,-111.61633,Timpanogos Divide,TIMU1,-8.0,
899:WA:SNTL,21B20S,1993-10-01 00:00:00,King,2990.00,2100-01-01 00:00:00,US,033,53,171100120101,17110012,47.33198,-121.46975,Tinkham Creek,TKSW1,-8.0,
821:OR:SNTL,18E09S,1978-10-01 00:00:00,Baker,5150.00,2100-01-01 00:00:00,US,001,41,170502020101,17070203,44.65567,-118.42617,Tipton,TIPO3,-8.0,
893:MT:SNTL,11C04S,1987-10-01 00:00:00,Jefferson,6880.00,2100-01-01 00:00:00,US,043,30,100301010701,10030101,46.34937,-111.85308,Tizer Basin,TIBM8,-8.0,
1136:NV:SNTL,16H07S,2009-10-01 00:00:00,Elko,7690.00,2100-01-01 00:00:00,US,007,32,160401060202,16040106,41.31870,-116.34080,Toe Jam,TJMN2,-8.0,
822:WY:SNTL,10F09S,1960-10-01 00:00:00,Teton,9580.00,2100-01-01 00:00:00,US,039,56,100800010201,10080001,43.74902,-110.05780,Togwotee Pass,TOGW4,-8.0,
2080:AK:SNTL,SC2080,2002-10-01 00:00:00,Southeast Fairbanks,1630.00,2100-01-01 00:00:00,US,240,02,190803020903,19040502,63.35320,-142.98164,Tok,TOSA2,-9.0,
1044:OR:SNTL,22F45S,2003-10-01 00:00:00,Douglas,3240.00,2100-01-01 00:00:00,US,019,41,171003010404,17100301,43.22718,-122.42537,Toketee Airstrip,TOKO3,-8.0,
1089:AK:SNTL,50N05S,2005-10-01 00:00:00,Matanuska-Susitna,850.00,2100-01-01 00:00:00,US,170,02,190205020903,19020502,62.63000,-150.77617,Tokositna Valley,TKVA2,-9.0,
934:NM:SNTL,05N19S,1998-08-10 00:00:00,Colfax,10220.00,2100-01-01 00:00:00,US,007,35,110800020107,11080002,36.47498,-105.19534,Tolby,TOLN5,-8.0,
823:UT:SNTL,11H36S,1978-10-01 00:00:00,Cache,8474.00,2100-01-01 00:00:00,US,005,49,160102030304,16010203,41.89833,-111.62957,Tony Grove Lake,TGLU1,-8.0,
1113:UT:SNTL,11H03S,2009-10-01 00:00:00,Cache,6332.00,2100-01-01 00:00:00,US,005,49,160102030304,16010203,41.88573,-111.56918,Tony Grove RS,TGSU1,-8.0,
824:WA:SNTL,17C05S,1979-10-01 00:00:00,Columbia,5530.00,2100-01-01 00:00:00,US,013,53,170701020303,17070102,46.11868,-117.85050,Touchet,TOHW1,-8.0,
825:CO:SNTL,06J29S,1978-10-01 00:00:00,Routt,10620.00,2100-01-01 00:00:00,US,107,08,140500010407,14050001,40.53740,-106.67655,Tower,TOWC2,-8.0,
826:WY:SNTL,08G07S,1979-10-01 00:00:00,Fremont,8700.00,2100-01-01 00:00:00,US,013,56,100800030203,10080003,42.69525,-108.89572,Townsend Creek,TWNW4,-8.0,
827:CO:SNTL,07K13S,1985-10-01 00:00:00,Garfield,9759.00,2100-01-01 00:00:00,US,045,08,140500050101,14050005,39.99881,-107.23618,Trapper Lake,TLSC2,-8.0,
1083:NM:SNTL,05N04S,2006-09-01 00:00:00,Taos,8755.00,2100-01-01 00:00:00,US,055,35,130201010903,13020101,36.12790,-105.52706,Tres Ritos,TREN5,-8.0,
828:UT:SNTL,10J52S,1978-10-01 00:00:00,Summit,9992.00,2100-01-01 00:00:00,US,043,49,160202030102,16020203,40.67800,-110.94873,Trial Lake,TRLU1,-8.0,
829:CO:SNTL,05M08S,1988-10-01 00:00:00,Costilla,10922.00,2100-01-01 00:00:00,US,023,08,130100020601,13010002,37.35296,-105.23259,Trinchera,TCHC2,-8.0,
1171:WA:SNTL,20A46S,2010-08-18 00:00:00,Chelan,2930.00,2100-01-01 00:00:00,US,007,53,170200110302,17020011,48.07470,-120.84930,Trinity,TRIW1,-8.0,
830:ID:SNTL,15F05S,1978-10-01 00:00:00,Elmore,7770.00,2100-01-01 00:00:00,US,039,16,170501110703,17050113,43.62903,-115.43818,Trinity Mtn.,TRMI1,-8.0,
831:WY:SNTL,10G15S,1984-10-01 00:00:00,Sublette,8500.00,2100-01-01 00:00:00,US,035,56,140401010503,14040101,42.76393,-110.59140,Triple Peak,TRPW4,-8.0,
832:WA:SNTL,20B25S,1978-10-01 00:00:00,Kittitas,5480.00,2100-01-01 00:00:00,US,037,53,170200100402,17030001,47.23328,-120.29412,Trough,TRGW1,-8.0,
833:UT:SNTL,09J16S,1978-10-01 00:00:00,Uintah,9518.00,2100-01-01 00:00:00,US,047,49,140600100802,14060002,40.73900,-109.67280,Trout Creek,TCKU1,-8.0,
834:CA:SNTL,20K13S,1980-10-01 00:00:00,Placer,6509.00,2100-01-01 00:00:00,US,061,06,160501020204,16050102,39.30087,-120.18407,Truckee #2,TRUC1,-8.0,
954:AK:SNTL,49L13S,1981-10-01 00:00:00,Kenai Peninsula,1880.00,2100-01-01 00:00:00,US,122,02,190203020406,19020302,60.78043,-149.18325,Turnagain Pass,TUGA2,-9.0,
835:MT:SNTL,14C13S,1967-10-01 00:00:00,Ravalli,5600.00,2100-01-01 00:00:00,US,081,30,170102050601,17010205,46.14287,-114.44755,Twelvemile Creek,TMCM8,-8.0,
836:MT:SNTL,14C12S,1967-10-01 00:00:00,Ravalli,6400.00,2100-01-01 00:00:00,US,081,30,170102050601,17010205,46.14380,-114.50560,Twin Lakes,TWLM8,-8.0,
837:WY:SNTL,10E17S,1979-10-01 00:00:00,Teton,9240.00,2100-01-01 00:00:00,US,039,56,170401010201,17040101,44.15178,-110.22122,Two Ocean Plateau,TOPW4,-8.0,
838:CO:SNTL,05J08S,1978-10-01 00:00:00,Boulder,10360.00,2100-01-01 00:00:00,US,013,08,101900050401,10190005,40.03307,-105.57562,University Camp,UVCC2,-8.0,
952:AK:SNTL,44Q07S,1983-10-01 00:00:00,Fairbanks North Star,2850.00,2100-01-01 00:00:00,US,090,02,190803060102,19040506,65.10000,-144.93317,Upper Chena,UCEA2,-9.0,
1227:UT:SNTL,11K29S,2012-10-01 00:00:00,Emery,8596.00,2100-01-01 00:00:00,US,015,49,140600090201,14060007,39.41550,-111.24910,Upper Joes Valley,UJVU1,-8.0,
1090:AK:SNTL,46Q07S,2005-10-01 00:00:00,Yukon-Koyukuk,2520.00,2100-01-01 00:00:00,US,290,02,190804020304,19040402,65.36710,-146.59200,Upper Nome Creek,UNCA2,-9.0,
839:CO:SNTL,07M16S,1985-10-01 00:00:00,Hinsdale,9379.00,2100-01-01 00:00:00,US,053,08,130100010106,13010001,37.72172,-107.25971,Upper Rio Grande,URGC2,-8.0,
840:CO:SNTL,06M03S,1978-10-01 00:00:00,Mineral,10140.00,2100-01-01 00:00:00,US,079,08,140801010203,14080101,37.48563,-106.83528,Upper San Juan,USJC2,-8.0,
1141:CO:SNTL,06L14S,2009-08-26 00:00:00,Gunnison,10717.00,2100-01-01 00:00:00,US,051,08,140200010101,14020001,38.99071,-106.74504,Upper Taylor,UPTC2,-8.0,
1055:AK:SNTL,45M07S,2002-10-01 00:00:00,Valdez-Cordova,1750.00,2100-01-01 00:00:00,US,261,02,190201040203,19020102,61.19112,-145.64807,Upper Tsaina River,UPPA2,-9.0,
841:WA:SNTL,20B07S,1979-10-01 00:00:00,Chelan,4330.00,2100-01-01 00:00:00,US,007,53,170200100310,17020010,47.28734,-120.37015,Upper Wheeler,UPWW1,-8.0,
1098:UT:SNTL,11H60S,2007-10-01 00:00:00,Rich,8270.00,2100-01-01 00:00:00,US,033,49,160102010103,16010203,41.86425,-111.50603,Usu Doc Daniel,UDDU1,-8.0,
1005:CO:SNTL,05M17S,2000-08-16 00:00:00,Costilla,10734.00,2100-01-01 00:00:00,US,023,08,130100020604,13010002,37.61480,-105.37322,Ute Creek,UTCC2,-8.0,
1137:NV:SNTL,15K04S,2011-10-01 00:00:00,Eureka,7890.00,2100-01-01 00:00:00,US,011,32,160600051503,16060005,39.44950,-115.98340,Vacarro Springs,VCSN2,-8.0,
